textID,text,selected_text,sentiment
d6851df8d3,well if you actually went and got your drivers license you wouldnt have to worry about the bus being  haha,wouldnt have to worry about the bus being ,negative
b7704c849c,i left a chocolate egg sitting in my office and now its calling my name,i left a chocolate egg sitting in my office and now its calling my name,neutral
eecc6d1146,todays weigh in  only lost 12 pound this week o depressing,depressing,negative
6db425c736, living quite so close to raf boulmer that might not be a good thing,might not be a good thing,negative
dc154f8871, too bad were in sweden where up isnt up on the theaters  here until october,too bad,negative
dd4ea5027a, gotta love skype make sure you get their new update,love,positive
7a2c016629, ohhh french tip my fave my nails arent long enough yet tho  ill ask the manicurist,my fave,positive
4737fe0beb,has the greatest friends in the entire world,greatest,positive
a2540437bc, whew ok goodi really dont want that too happen all my friends loved it cant wait to talk about it monday in class,whew ok goodi really dont want that too happen all my friends loved it cant wait to talk about it monday in class,neutral
546e91f948,boooo animal collective is already sold out  guess ill be missing that show,missing,negative
8283f525c5, ah  thanks  appreciate it,ah  thanks  appreciate it,positive
dd534239a5,we just crossed into the golden state its nice being home,we just crossed into the golden state its nice being home,positive
ef86c05037, peace  quiet  enjoy it while it lasts,peace  quiet  enjoy it while it lasts,positive
0ef91ee2c3,my dark knight dvd is missing   im pissed,missing,negative
c6ca216383, not helping,not helping,negative
bad376518a, got tickets for your gig in glasgow gutted we have to wait til november though,got tickets for your gig in glasgow gutted we have to wait til november though,neutral
4a9f28d722, i saw slater on some mtv show so you think you wanna dance with slater or some  like that wheres kelly kapowski,some  like that,negative
e7659fc837, ill have to watch it soon then  an i love new york sweet ill be on the lookout for that,i love,positive
aa70fa3751,i woke up with a sore throat  work tonight grad practice in the morning hanging with family then graduating from high school,sore,negative
feeddf023d, i am blessed beyond measure,blessed,positive
cb3f2fae34,i have to work in the morning while my friends get to party it upstupid bberry lite flashing red and i have no messages,stupid,negative
15102b0d69,dads retelling his saskatoon mg story love hearing what the guys said to him  i never heard any of it,love,positive
37229065b8,gettin check outta school cause im siccck goin to pick up jimbbbbo,siccck,negative
660b5a2fe0, i agree  pre decided i think,i agree  pre decided i think,neutral
30a54c5f48,  hope you get to spend the weekend at home,hope,positive
5417ed0ea5,buns awesome thank you,awesome,positive
ef0d203471,i found out thro mama,i found out thro mama,neutral
e3b67389d1, anytime buddy  i c u  701,anytime buddy  i c u  701,neutral
e05cd317f1,just did my bit to stimulate the economy,just did my bit to stimulate the economy,neutral
8607d4de1a,dans public transport again and have decided its just everything north of london thats utter  these southern trains are alright,utter  th,negative
48033cb072,happy mothers day to all those special moms out there i luv u mommy,happy mothers day,positive
9cf6fd1ed3,happy belated birthday to billy i forgot to say that on his bday  i  feel aweful,happy belated birthday to billy i forgot to say that on his bday  i  feel aweful,neutral
4bb5f94f2e,we picked up boston legal season 5 enjoying it now  no matter how offensive denny can be i love denny crane  he is a riot,no matter how offensive denny can be i love denny crane  he is a riot,positive
1b6a12519d,is soooo over schoolmaybe sickall week evil laugh,evil laugh,negative
3d13422067,chillaxing really  yeah man hehe,chillaxing re,positive
18b107a0c8,vancouver gets tough with slum landlordsew backed up sewage   httpbitly16urvv httpbitly16urvv,vancouver gets tough with slum landlordsew backed up sewage,neutral
5e95d1255c, rest well,rest well,positive
ba80e8f8ec,awake no migrane yey but tummy is hurting evil ibs,tummy is hurting,negative
e4f6331876,what happened to the warm  i will commence pouting until it returns readysetgo,what happened to the warm  i will commence pouting until it returns readysetgo,neutral
dc12f9879b,i got stung by a bee,i got stung by a bee,negative
293c105cc0,sitting at home watching atl for the 2 time todayy  waiting for jess to come at like 630 then go get marg and head out later to second sat,sitting at home watching atl for the 2 time todayy  waiting for jess to come at like 630 then go get marg and head out later to second sat,neutral
b260644257,im feeling like ish  i just wanna go home and go mimis,im feeling like ish,negative
86bed5d657, ill try but silly silly tweetdeck being mean to me again,ill try but silly silly tweetdeck being mean to me again,neutral
20bf40e9ad,httptwitpiccom4jalj  morning world healthyliving update weight this morning 821kg 12st 12lbs going in right direction,right direction,positive
eea5fada1c, they actually use standard speaker wire between them too with standard terminals so no soldering involved or anything,standard,positive
fe5515afaa,oh what a night love me some aces,love me,positive
7ad6e7eb8c, gaah rain for tomorrow,gaah,negative
72b4fc8448,still working,still working,neutral
1ef68f25bd,i didnt get paid this week  roll on tuesday,i didnt get paid this week  roll on tuesday,neutral
402ec94b80, what was it i missed it,what was it i missed it,neutral
779933e393, i mailed  for some help you got reply right now from him i didnt get which should probly mean i wont get it,i mailed  for some help you got reply right now from him i didnt get which should probly mean i wont get it,neutral
9f4dab6150, i knew something was wrong with this guy  now its been confirmed  thanks for the pic,i knew something was wrong with this guy  now its been confirmed  thanks for the pic,neutral
36f4769f8b,ishere oh hun im sorry out of everything youve been through the last thing you deserve is to be unhappy at home,ishere oh hun im sorry out of everything youve been through the last thing you deserve is to be unhappy at home,neutral
442d481d0d,ugh poor beautiful girl went in for new tires and inspection sticker now theres a 590 repair and still no tires,ugh poor beautiful girl went in for new tires and inspection sticker now theres a 590 repair and still no tires,neutral
23e8533b42,its so awesome to know that there are people who think i have what it takes to make it in nashville and who offer to help if i want it,its so awesome to know that there are people who think i have what it takes to make it in nashville and who offer to help if i want it,positive
38070b7f6c,tinternet on blackberry fooked so no checking of the tweets and whether phill has taken up my request,tinternet on blackberry fooked so no checking of the tweets and whether phill has taken up my request,neutral
d2a7a3c6aa, you and your yuotube links  denied at work,denied at work,negative
eda28bad07,is cheering on the arsenal ladies    and missing my mx,is cheering on the arsenal ladies    and missing my mx,neutral
5f77487a77,back to work today but i dont even mind,back to work today but i dont even mind,neutral
8e5e2cc4ca,   god peppermint mochas frappachinos are amazing  and addicting,god peppermint mochas frappachinos are amazing  and addicti,positive
88c65a135c,its happy star wars day lol  may the force be strong with you all,happy,positive
5d847ecde0,hd full again  httpplurkcompx2eb3,hd full again  httpplurkcompx2eb3,neutral
6687098e68,good morning guys  dont forget today is mothers day mommy i love you  youre the best 3, i love you,positive
fe3cecc633, that story reminds of living in portugal,that story reminds of living in portugal,neutral
f35bfb001a, probably not  i want to go home,probably not  i want to go home,neutral
737f01fd34,dimples was in the preview are they not on today  it hasnt aired here yet via httptwibescpf,dimples was in the preview are they not on today  it hasnt aired here yet,neutral
f2a81392e9, i love your music  especially the fight thats a awsome song by far ,love,positive
01aedbc80b, all the best with the cup final today have fun,all the best with the cup final today have fun,positive
74e865179b,does not feel good at all today,does not feel good,negative
17ee870d97,missing his voice,missing,negative
19fcb0890d, i am uce i did my pgce there   went to leicester for my main degree though ,i am uce i did my pgce there   went to leicester for my main degree though ,neutral
49c2233fd0, ur linky no worky,ur linky no worky,neutral
ef1b3fca71,will be lonely for 4 days because  will be in baguio   httpplurkcompx2apl,lonely,negative
f9f75727b9,im kinda sad of being alone all the time i miss my brother  and my friends suck i mean no one has even called me in 2 weeks,s suck,negative
